tile_id,tile_key,image_id,h0,w0,height,width
697,025_00096_00000,025,96,0,96,96
698,025_00096_00024,025,96,24,96,96
699,025_00096_00048,025,96,48,96,96
700,025_00096_00072,025,96,72,96,96
701,025_00096_00096,025,96,96,96,96
702,025_00096_00120,025,96,120,96,96
703,025_00120_00000,025,120,0,96,96
704,025_00120_00024,025,120,24,96,96
705,025_00120_00048,025,120,48,96,96
706,025_00120_00072,025,120,72,96,96
707,025_00120_00096,025,120,96,96,96
708,025_00120_00120,025,120,120,96,96
709,025_00144_00000,025,144,0,96,96
710,025_00144_00024,025,144,24,96,96
711,025_00144_00048,025,144,48,96,96
712,025_00144_00072,025,144,72,96,96
713,025_00144_00096,025,144,96,96,96
714,027_00000_00000,027,0,0,96,96
715,027_00000_00024,027,0,24,96,96
716,027_00000_00048,027,0,48,96,96
717,027_00024_00000,027,24,0,96,96
718,027_00024_00024,027,24,24,96,96
719,027_00024_00048,027,24,48,96,96
720,027_00048_00000,027,48,0,96,96
721,027_00048_00024,027,48,24,96,96
722,027_00048_00048,027,48,48,96,96
723,028_00000_00000,028,0,0,96,96
724,029_00000_00000,029,0,0,96,96
725,030_00000_00000,030,0,0,96,96
726,031_00000_00048,031,0,48,96,96
727,031_00000_00072,031,0,72,96,96
728,031_00000_00096,031,0,96,96,96
729,031_00024_00000,031,24,0,96,96
730,031_00024_00024,031,24,24,96,96
731,031_00024_00048,031,24,48,96,96
732,031_00024_00072,031,24,72,96,96
733,031_00024_00096,031,24,96,96,96
734,031_00048_00000,031,48,0,96,96
735,031_00048_00024,031,48,24,96,96
736,031_00048_00048,031,48,48,96,96
737,031_00048_00072,031,48,72,96,96
738,031_00048_00096,031,48,96,96,96
739,031_00072_00000,031,72,0,96,96
740,031_00072_00024,031,72,24,96,96
741,031_00072_00048,031,72,48,96,96
742,031_00072_00072,031,72,72,96,96
743,031_00072_00096,031,72,96,96,96
744,031_00096_00000,031,96,0,96,96
745,031_00096_00024,031,96,24,96,96
746,031_00096_00048,031,96,48,96,96
747,032_00000_00000,032,0,0,96,96
748,033_00000_00000,033,0,0,96,96
749,034_00000_00000,034,0,0,96,96
750,035_00000_00288,035,0,288,96,96
751,035_00000_00312,035,0,312,96,96
752,035_00000_00336,035,0,336,96,96
753,035_00000_00360,035,0,360,96,96
754,035_00000_00384,035,0,384,96,96
755,035_00000_00408,035,0,408,96,96
756,035_00000_00432,035,0,432,96,96
757,035_00000_00456,035,0,456,96,96
758,035_00024_00288,035,24,288,96,96
759,035_00024_00312,035,24,312,96,96
760,035_00024_00336,035,24,336,96,96
761,035_00024_00360,035,24,360,96,96
762,035_00024_00384,035,24,384,96,96
763,035_00024_00408,035,24,408,96,96
764,035_00024_00432,035,24,432,96,96
765,035_00024_00456,035,24,456,96,96
766,035_00048_00264,035,48,264,96,96
767,035_00048_00288,035,48,288,96,96
768,035_00048_00312,035,48,312,96,96
769,035_00048_00336,035,48,336,96,96
770,035_00048_00360,035,48,360,96,96
771,035_00048_00384,035,48,384,96,96
772,035_00048_00408,035,48,408,96,96
773,035_00048_00432,035,48,432,96,96
774,035_00072_00240,035,72,240,96,96
775,035_00072_00264,035,72,264,96,96
776,035_00072_00288,035,72,288,96,96
777,035_00072_00312,035,72,312,96,96
778,035_00072_00336,035,72,336,96,96
779,035_00072_00360,035,72,360,96,96
780,035_00072_00384,035,72,384,96,96
781,035_00072_00408,035,72,408,96,96
782,035_00096_00240,035,96,240,96,96
783,035_00096_00264,035,96,264,96,96
784,035_00096_00288,035,96,288,96,96
785,035_00096_00312,035,96,312,96,96
786,035_00096_00336,035,96,336,96,96
787,035_00096_00360,035,96,360,96,96
788,035_00096_00384,035,96,384,96,96
789,035_00120_00216,035,120,216,96,96
790,035_00120_00240,035,120,240,96,96
791,035_00120_00264,035,120,264,96,96
792,035_00120_00288,035,120,288,96,96
793,035_00120_00312,035,120,312,96,96
794,035_00120_00336,035,120,336,96,96
795,035_00120_00360,035,120,360,96,96
796,035_00120_00384,035,120,384,96,96
797,035_00144_00216,035,144,216,96,96
798,035_00144_00240,035,144,240,96,96
799,035_00144_00264,035,144,264,96,96
800,035_00144_00288,035,144,288,96,96
801,035_00144_00312,035,144,312,96,96
802,035_00144_00336,035,144,336,96,96
803,035_00144_00360,035,144,360,96,96
804,035_00144_00384,035,144,384,96,96
805,035_00168_00192,035,168,192,96,96
806,035_00168_00216,035,168,216,96,96
807,035_00168_00240,035,168,240,96,96
808,035_00168_00264,035,168,264,96,96
809,035_00168_00288,035,168,288,96,96
810,035_00168_00312,035,168,312,96,96
811,035_00168_00336,035,168,336,96,96
812,035_00168_00360,035,168,360,96,96
813,035_00192_00192,035,192,192,96,96
814,035_00192_00216,035,192,216,96,96
815,035_00192_00240,035,192,240,96,96
816,035_00192_00264,035,192,264,96,96
817,035_00192_00288,035,192,288,96,96
818,035_00192_00312,035,192,312,96,96
819,035_00192_00336,035,192,336,96,96
820,035_00216_00168,035,216,168,96,96
821,035_00216_00192,035,216,192,96,96
822,035_00216_00216,035,216,216,96,96
823,035_00216_00240,035,216,240,96,96
824,035_00216_00264,035,216,264,96,96
825,035_00216_00288,035,216,288,96,96
826,035_00216_00312,035,216,312,96,96
827,035_00240_00144,035,240,144,96,96
828,035_00240_00168,035,240,168,96,96
829,035_00240_00192,035,240,192,96,96
830,035_00240_00216,035,240,216,96,96
831,035_00240_00240,035,240,240,96,96
832,035_00240_00264,035,240,264,96,96
833,035_00240_00288,035,240,288,96,96
834,035_00240_00312,035,240,312,96,96
835,035_00264_00144,035,264,144,96,96
836,035_00264_00168,035,264,168,96,96
837,035_00264_00192,035,264,192,96,96
838,035_00264_00216,035,264,216,96,96
839,035_00264_00240,035,264,240,96,96
840,035_00264_00264,035,264,264,96,96
841,035_00264_00288,035,264,288,96,96
842,035_00288_00144,035,288,144,96,96
843,035_00288_00168,035,288,168,96,96
844,035_00288_00192,035,288,192,96,96
845,035_00288_00216,035,288,216,96,96
846,035_00288_00240,035,288,240,96,96
847,035_00288_00264,035,288,264,96,96
848,035_00288_00288,035,288,288,96,96
849,035_00312_00144,035,312,144,96,96
850,035_00312_00168,035,312,168,96,96
851,035_00312_00192,035,312,192,96,96
852,035_00312_00216,035,312,216,96,96
853,035_00312_00240,035,312,240,96,96
854,035_00312_00264,035,312,264,96,96
855,035_00336_00144,035,336,144,96,96
856,035_00336_00168,035,336,168,96,96
857,035_00336_00192,035,336,192,96,96
858,035_00336_00216,035,336,216,96,96
859,035_00336_00240,035,336,240,96,96
860,035_00336_00264,035,336,264,96,96
861,035_00360_00120,035,360,120,96,96
862,035_00360_00144,035,360,144,96,96
863,035_00360_00168,035,360,168,96,96
864,035_00360_00192,035,360,192,96,96
865,035_00360_00216,035,360,216,96,96
866,035_00360_00240,035,360,240,96,96
867,035_00384_00120,035,384,120,96,96
868,035_00384_00144,035,384,144,96,96
869,035_00384_00168,035,384,168,96,96
870,035_00384_00192,035,384,192,96,96
871,035_00384_00216,035,384,216,96,96
872,035_00384_00240,035,384,240,96,96
873,035_00408_00096,035,408,96,96,96
874,035_00408_00120,035,408,120,96,96
875,035_00408_00144,035,408,144,96,96
876,035_00408_00168,035,408,168,96,96
877,035_00408_00192,035,408,192,96,96
878,035_00408_00216,035,408,216,96,96
879,035_00432_00072,035,432,72,96,96
880,035_00432_00096,035,432,96,96,96
881,035_00432_00120,035,432,120,96,96
882,035_00432_00144,035,432,144,96,96
883,035_00432_00168,035,432,168,96,96
884,035_00432_00192,035,432,192,96,96
885,035_00456_00048,035,456,48,96,96
886,035_00456_00072,035,456,72,96,96
887,035_00456_00096,035,456,96,96,96
888,035_00456_00120,035,456,120,96,96
889,035_00456_00144,035,456,144,96,96
890,035_00456_00168,035,456,168,96,96
891,035_00456_00192,035,456,192,96,96
892,035_00480_00048,035,480,48,96,96
893,035_00480_00072,035,480,72,96,96
894,035_00480_00096,035,480,96,96,96
895,035_00480_00120,035,480,120,96,96
896,035_00480_00144,035,480,144,96,96
897,035_00480_00168,035,480,168,96,96
898,036_00000_00000,036,0,0,96,96
899,037_00000_00000,037,0,0,96,96
900,038_00000_00000,038,0,0,96,96
901,038_00000_00024,038,0,24,96,96
902,038_00000_00048,038,0,48,96,96
903,038_00024_00000,038,24,0,96,96
904,038_00024_00024,038,24,24,96,96
905,038_00024_00048,038,24,48,96,96
906,038_00048_00000,038,48,0,96,96
907,038_00048_00024,038,48,24,96,96
908,038_00048_00048,038,48,48,96,96
909,039_00000_00000,039,0,0,96,96
910,040_00000_00000,040,0,0,96,96
911,040_00000_00024,040,0,24,96,96
912,040_00000_00048,040,0,48,96,96
913,040_00000_00072,040,0,72,96,96
914,040_00000_00096,040,0,96,96,96
915,040_00024_00000,040,24,0,96,96
916,040_00024_00024,040,24,24,96,96
917,040_00024_00048,040,24,48,96,96
918,040_00024_00072,040,24,72,96,96
919,040_00024_00096,040,24,96,96,96
920,040_00048_00000,040,48,0,96,96
921,040_00048_00024,040,48,24,96,96
922,040_00048_00048,040,48,48,96,96
923,040_00048_00072,040,48,72,96,96
924,040_00048_00096,040,48,96,96,96
925,040_00072_00000,040,72,0,96,96
926,040_00072_00024,040,72,24,96,96
927,040_00072_00048,040,72,48,96,96
928,040_00072_00072,040,72,72,96,96
929,040_00072_00096,040,72,96,96,96
930,040_00096_00024,040,96,24,96,96
931,040_00096_00048,040,96,48,96,96
932,040_00096_00072,040,96,72,96,96
933,040_00096_00096,040,96,96,96,96
934,041_00000_00000,041,0,0,96,96
935,041_00000_00024,041,0,24,96,96
936,041_00024_00000,041,24,0,96,96
937,041_00024_00024,041,24,24,96,96
938,041_00024_00048,041,24,48,96,96
939,041_00024_00072,041,24,72,96,96
940,041_00048_00000,041,48,0,96,96
941,041_00048_00024,041,48,24,96,96
942,041_00048_00048,041,48,48,96,96
943,041_00048_00072,041,48,72,96,96
944,041_00048_00096,041,48,96,96,96
945,041_00048_00120,041,48,120,96,96
946,041_00072_00000,041,72,0,96,96
947,041_00072_00024,041,72,24,96,96
948,041_00072_00048,041,72,48,96,96
949,041_00072_00072,041,72,72,96,96
950,041_00072_00096,041,72,96,96,96
951,041_00072_00120,041,72,120,96,96
952,041_00072_00144,041,72,144,96,96
953,041_00072_00168,041,72,168,96,96
954,041_00096_00000,041,96,0,96,96
955,041_00096_00024,041,96,24,96,96
956,041_00096_00048,041,96,48,96,96
957,041_00096_00072,041,96,72,96,96
958,041_00096_00096,041,96,96,96,96
959,041_00096_00120,041,96,120,96,96
960,041_00096_00144,041,96,144,96,96
961,041_00096_00168,041,96,168,96,96
962,041_00096_00192,041,96,192,96,96
963,041_00120_00000,041,120,0,96,96
964,041_00120_00024,041,120,24,96,96
965,041_00120_00048,041,120,48,96,96
966,041_00120_00072,041,120,72,96,96
967,041_00120_00096,041,120,96,96,96
968,041_00120_00120,041,120,120,96,96
969,041_00120_00144,041,120,144,96,96
970,041_00120_00168,041,120,168,96,96
971,041_00120_00192,041,120,192,96,96
972,041_00144_00072,041,144,72,96,96
973,041_00144_00096,041,144,96,96,96
974,041_00144_00120,041,144,120,96,96
975,041_00144_00144,041,144,144,96,96
976,041_00144_00168,041,144,168,96,96
977,041_00144_00192,041,144,192,96,96
978,041_00168_00144,041,168,144,96,96
979,041_00168_00168,041,168,168,96,96
980,041_00168_00192,041,168,192,96,96
981,041_00192_00168,041,192,168,96,96
982,041_00192_00192,041,192,192,96,96
983,042_00000_00000,042,0,0,96,96
984,042_00000_00024,042,0,24,96,96
985,042_00000_00048,042,0,48,96,96
986,042_00000_00072,042,0,72,96,96
987,042_00024_00000,042,24,0,96,96
988,042_00024_00024,042,24,24,96,96
989,042_00024_00048,042,24,48,96,96
990,042_00024_00072,042,24,72,96,96
991,042_00024_00096,042,24,96,96,96
992,042_00048_00000,042,48,0,96,96
993,042_00048_00024,042,48,24,96,96
994,042_00048_00048,042,48,48,96,96
995,042_00048_00072,042,48,72,96,96
996,042_00048_00096,042,48,96,96,96
997,042_00048_00120,042,48,120,96,96
998,042_00072_00024,042,72,24,96,96
999,042_00072_00048,042,72,48,96,96
1000,042_00072_00072,042,72,72,96,96
1001,042_00072_00096,042,72,96,96,96
1002,042_00072_00120,042,72,120,96,96
1003,042_00072_00144,042,72,144,96,96
1004,042_00096_00048,042,96,48,96,96
1005,042_00096_00072,042,96,72,96,96
1006,042_00096_00096,042,96,96,96,96
1007,042_00096_00120,042,96,120,96,96
1008,042_00096_00144,042,96,144,96,96
1009,042_00120_00048,042,120,48,96,96
1010,042_00120_00072,042,120,72,96,96
1011,042_00120_00096,042,120,96,96,96
1012,042_00120_00120,042,120,120,96,96
1013,042_00120_00144,042,120,144,96,96
1014,042_00144_00048,042,144,48,96,96
1015,042_00144_00072,042,144,72,96,96
1016,042_00144_00096,042,144,96,96,96
1017,042_00144_00120,042,144,120,96,96
1018,042_00144_00144,042,144,144,96,96
1019,043_00000_00000,043,0,0,96,96
1020,044_00000_00024,044,0,24,96,96
1021,044_00000_00048,044,0,48,96,96
1022,044_00000_00072,044,0,72,96,96
1023,044_00000_00096,044,0,96,96,96
1024,044_00024_00000,044,24,0,96,96
1025,044_00024_00024,044,24,24,96,96
1026,044_00024_00048,044,24,48,96,96
1027,044_00024_00072,044,24,72,96,96
1028,044_00024_00096,044,24,96,96,96
1029,044_00048_00000,044,48,0,96,96
1030,044_00048_00024,044,48,24,96,96
1031,044_00048_00048,044,48,48,96,96
1032,044_00048_00072,044,48,72,96,96
1033,044_00048_00096,044,48,96,96,96
1034,044_00072_00000,044,72,0,96,96
1035,044_00072_00024,044,72,24,96,96
1036,044_00072_00048,044,72,48,96,96
1037,044_00072_00072,044,72,72,96,96
1038,044_00072_00096,044,72,96,96,96
1039,044_00096_00000,044,96,0,96,96
1040,044_00096_00024,044,96,24,96,96
1041,044_00096_00048,044,96,48,96,96
1042,044_00096_00072,044,96,72,96,96
1043,044_00096_00096,044,96,96,96,96
1044,045_00000_00000,045,0,0,96,96
1045,045_00000_00024,045,0,24,96,96
1046,045_00000_00048,045,0,48,96,96
1047,045_00000_00072,045,0,72,96,96
1048,045_00000_00096,045,0,96,96,96
1049,045_00000_00120,045,0,120,96,96
1050,045_00000_00144,045,0,144,96,96
1051,045_00024_00000,045,24,0,96,96
1052,045_00024_00024,045,24,24,96,96
1053,045_00024_00048,045,24,48,96,96
1054,045_00024_00072,045,24,72,96,96
1055,045_00024_00096,045,24,96,96,96
1056,045_00024_00120,045,24,120,96,96
1057,045_00024_00144,045,24,144,96,96
1058,045_00024_00168,045,24,168,96,96
1059,045_00048_00000,045,48,0,96,96
1060,045_00048_00024,045,48,24,96,96
1061,045_00048_00048,045,48,48,96,96
1062,045_00048_00072,045,48,72,96,96
1063,045_00048_00096,045,48,96,96,96
1064,045_00048_00120,045,48,120,96,96
1065,045_00048_00144,045,48,144,96,96
1066,045_00048_00168,045,48,168,96,96
1067,045_00072_00000,045,72,0,96,96
1068,045_00072_00024,045,72,24,96,96
1069,045_00072_00048,045,72,48,96,96
1070,045_00072_00072,045,72,72,96,96
1071,045_00072_00096,045,72,96,96,96
1072,045_00072_00120,045,72,120,96,96
1073,045_00072_00144,045,72,144,96,96
1074,045_00072_00168,045,72,168,96,96
1075,045_00072_00192,045,72,192,96,96
1076,045_00096_00024,045,96,24,96,96
1077,045_00096_00048,045,96,48,96,96
1078,045_00096_00072,045,96,72,96,96
1079,045_00096_00096,045,96,96,96,96
1080,045_00096_00120,045,96,120,96,96
1081,045_00096_00144,045,96,144,96,96
1082,045_00096_00168,045,96,168,96,96
1083,045_00096_00192,045,96,192,96,96
1084,045_00096_00216,045,96,216,96,96
1085,045_00120_00048,045,120,48,96,96
1086,045_00120_00072,045,120,72,96,96
1087,045_00120_00096,045,120,96,96,96
1088,045_00120_00120,045,120,120,96,96
1089,045_00120_00144,045,120,144,96,96
1090,045_00120_00168,045,120,168,96,96
1091,045_00120_00192,045,120,192,96,96
1092,045_00120_00216,045,120,216,96,96
1093,045_00120_00240,045,120,240,96,96
1094,045_00144_00024,045,144,24,96,96
1095,045_00144_00048,045,144,48,96,96
1096,045_00144_00072,045,144,72,96,96
1097,045_00144_00096,045,144,96,96,96
1098,045_00144_00120,045,144,120,96,96
1099,045_00144_00144,045,144,144,96,96
1100,045_00144_00168,045,144,168,96,96
1101,045_00144_00192,045,144,192,96,96
1102,045_00144_00216,045,144,216,96,96
1103,045_00144_00240,045,144,240,96,96
1104,045_00168_00000,045,168,0,96,96
1105,045_00168_00024,045,168,24,96,96
1106,045_00168_00048,045,168,48,96,96
1107,045_00168_00072,045,168,72,96,96
1108,045_00168_00096,045,168,96,96,96
1109,045_00168_00120,045,168,120,96,96
1110,045_00168_00144,045,168,144,96,96
1111,045_00168_00168,045,168,168,96,96
1112,045_00168_00192,045,168,192,96,96
1113,045_00168_00216,045,168,216,96,96
1114,045_00168_00240,045,168,240,96,96
1115,045_00192_00000,045,192,0,96,96
1116,045_00192_00024,045,192,24,96,96
1117,045_00192_00048,045,192,48,96,96
1118,045_00192_00072,045,192,72,96,96
1119,045_00192_00096,045,192,96,96,96
1120,045_00192_00120,045,192,120,96,96
1121,045_00192_00144,045,192,144,96,96
1122,045_00192_00168,045,192,168,96,96
1123,045_00192_00192,045,192,192,96,96
1124,045_00192_00216,045,192,216,96,96
1125,045_00192_00240,045,192,240,96,96
1126,045_00216_00000,045,216,0,96,96
1127,045_00216_00024,045,216,24,96,96
1128,045_00216_00048,045,216,48,96,96
1129,045_00216_00072,045,216,72,96,96
1130,045_00216_00096,045,216,96,96,96
1131,045_00216_00120,045,216,120,96,96
1132,045_00216_00144,045,216,144,96,96
1133,045_00216_00168,045,216,168,96,96
1134,045_00216_00192,045,216,192,96,96
1135,045_00216_00216,045,216,216,96,96
1136,045_00216_00240,045,216,240,96,96
1137,045_00240_00024,045,240,24,96,96
1138,045_00240_00048,045,240,48,96,96
1139,045_00240_00072,045,240,72,96,96
1140,046_00000_00024,046,0,24,96,96
1141,046_00000_00048,046,0,48,96,96
1142,046_00000_00072,046,0,72,96,96
1143,046_00000_00096,046,0,96,96,96
1144,046_00024_00000,046,24,0,96,96
1145,046_00024_00024,046,24,24,96,96
1146,046_00024_00048,046,24,48,96,96
1147,046_00024_00072,046,24,72,96,96
1148,046_00024_00096,046,24,96,96,96
1149,046_00048_00000,046,48,0,96,96
1150,046_00048_00024,046,48,24,96,96
1151,046_00048_00048,046,48,48,96,96
1152,046_00048_00072,046,48,72,96,96
1153,046_00048_00096,046,48,96,96,96
1154,046_00072_00000,046,72,0,96,96
1155,046_00072_00024,046,72,24,96,96
1156,046_00072_00048,046,72,48,96,96
1157,046_00072_00072,046,72,72,96,96
1158,046_00072_00096,046,72,96,96,96
1159,046_00096_00000,046,96,0,96,96
1160,046_00096_00024,046,96,24,96,96
1161,046_00096_00048,046,96,48,96,96
1162,047_00000_00000,047,0,0,96,96
1163,048_00000_00000,048,0,0,96,96
1164,049_00000_00000,049,0,0,96,96
1165,049_00000_00024,049,0,24,96,96
1166,049_00000_00048,049,0,48,96,96
1167,049_00024_00000,049,24,0,96,96
1168,049_00024_00024,049,24,24,96,96
1169,049_00024_00048,049,24,48,96,96
1170,049_00048_00000,049,48,0,96,96
1171,049_00048_00024,049,48,24,96,96
1172,049_00048_00048,049,48,48,96,96
1173,050_00024_00000,050,24,0,96,96
1174,050_00024_00024,050,24,24,96,96
1175,050_00048_00000,050,48,0,96,96
1176,050_00048_00024,050,48,24,96,96
1177,050_00048_00048,050,48,48,96,96
1178,050_00048_00072,050,48,72,96,96
1179,050_00048_00096,050,48,96,96,96
1180,050_00048_00216,050,48,216,96,96
1181,050_00048_00240,050,48,240,96,96
1182,050_00072_00000,050,72,0,96,96
1183,050_00072_00024,050,72,24,96,96
1184,050_00072_00048,050,72,48,96,96
1185,050_00072_00072,050,72,72,96,96
1186,050_00072_00096,050,72,96,96,96
1187,050_00072_00120,050,72,120,96,96
1188,050_00072_00144,050,72,144,96,96
1189,050_00072_00168,050,72,168,96,96
1190,050_00072_00192,050,72,192,96,96
1191,050_00072_00216,050,72,216,96,96
1192,050_00072_00240,050,72,240,96,96
1193,050_00096_00000,050,96,0,96,96
1194,050_00096_00024,050,96,24,96,96
1195,050_00096_00048,050,96,48,96,96
1196,050_00096_00072,050,96,72,96,96
1197,050_00096_00096,050,96,96,96,96
1198,050_00096_00120,050,96,120,96,96
1199,050_00096_00144,050,96,144,96,96
1200,050_00096_00168,050,96,168,96,96
1201,050_00096_00192,050,96,192,96,96
1202,050_00096_00216,050,96,216,96,96
1203,050_00096_00240,050,96,240,96,96
1204,050_00120_00000,050,120,0,96,96
1205,050_00120_00024,050,120,24,96,96
1206,050_00120_00048,050,120,48,96,96
1207,050_00120_00072,050,120,72,96,96
1208,050_00120_00096,050,120,96,96,96
1209,050_00120_00120,050,120,120,96,96
1210,050_00120_00144,050,120,144,96,96
1211,050_00120_00168,050,120,168,96,96
1212,050_00120_00192,050,120,192,96,96
1213,050_00120_00216,050,120,216,96,96
1214,050_00120_00240,050,120,240,96,96
1215,050_00144_00000,050,144,0,96,96
1216,050_00144_00024,050,144,24,96,96
1217,050_00144_00048,050,144,48,96,96
1218,050_00144_00072,050,144,72,96,96
1219,050_00144_00096,050,144,96,96,96
